entry_time,exit_time,direction,regime,entry_price,exit_price,tp1_hit,tp2_hit,tp3_hit,trailing_used,exit_type,pnl_pct,pnl_points,duration_hours,month
2024-01-22 14:00:00,2024-01-23 23:00:00,SHORT,TREND,40694.725,39817.0,True,False,False,True,TRAILING_SL,3.1459682428127933,1280.2431249999984,33.0,2024-01
2024-01-23 09:00:00,2024-01-26 09:00:00,SHORT,TREND,38961.365,40079.845,False,False,False,False,TIMEOUT,-2.871074973887602,-1118.610000000003,72.0,2024-01
2024-01-23 10:00:00,2024-01-26 10:00:00,SHORT,TREND,38917.255,40692.665,False,False,False,False,TIMEOUT,-4.5623464450409035,-1775.540000000003,72.0,2024-01
2024-01-26 10:00:00,2024-01-26 11:00:00,LONG,RANGE,40692.665,61925.925,False,False,False,False,SL,52.1793301077725,21233.160000000003,1.0,2024-01
2024-01-23 13:00:00,2024-01-26 13:00:00,SHORT,TREND,38864.135,41021.675,False,False,False,False,TIMEOUT,-5.551828182976415,-2157.670000000001,72.0,2024-01
2024-01-23 14:00:00,2024-01-26 14:00:00,SHORT,TREND,38767.715,41588.025,False,False,False,False,TIMEOUT,-7.2752288856849185,-2820.440000000005,72.0,2024-01
2024-01-26 14:00:00,2024-01-26 15:00:00,LONG,RANGE,41588.025,64670.434980000005,False,False,False,False,SL,55.502298991115836,23082.309980000005,1.0,2024-01
2024-01-26 13:00:00,2024-01-28 13:00:00,LONG,RANGE,41021.675,42397.155,True,False,False,True,TIMEOUT,3.214421095676852,1318.6093749999973,48.0,2024-01
2024-01-26 15:00:00,2024-01-28 15:00:00,LONG,RANGE,41423.015,42257.985,True,False,False,True,TIMEOUT,2.5308510055742364,1048.3547916666669,48.0,2024-01
2024-01-29 15:00:00,2024-01-29 16:00:00,LONG,RANGE,42641.775,90319.025,False,False,False,False,SL,111.8085492454289,47677.149999999994,1.0,2024-01
2024-01-30 08:00:00,2024-02-01 08:00:00,LONG,RANGE,43432.125,42244.515,False,False,False,False,TIMEOUT,-2.7346808382044405,-1187.7300000000005,48.0,2024-02
2024-01-30 09:00:00,2024-02-01 09:00:00,LONG,RANGE,43324.425,42148.284999999996,False,False,False,False,TIMEOUT,-2.715004296075497,-1176.2600000000068,48.0,2024-02
2024-01-30 10:00:00,2024-02-01 10:00:00,LONG,RANGE,43482.035,42225.994999999995,False,False,False,False,TIMEOUT,-2.8889172275400816,-1256.160000000008,48.0,2024-02
2024-01-31 09:00:00,2024-02-02 09:00:00,SHORT,RANGE,42645.975,42980.935000000005,False,False,False,False,TIMEOUT,-0.7857247958336194,-335.0800000000064,48.0,2024-02
2024-01-31 10:00:00,2024-02-02 10:00:00,SHORT,RANGE,42384.705,43122.505000000005,False,False,False,False,TIMEOUT,-1.7410053933370608,-737.9200000000029,48.0,2024-02
2024-02-02 15:00:00,2024-02-02 16:00:00,LONG,RANGE,43242.115,91048.563,False,False,False,False,SL,110.55506420072192,47806.348,1.0,2024-02
2024-02-05 13:00:00,2024-02-05 14:00:00,LONG,RANGE,43447.695,74359.00899999999,False,False,False,False,SL,71.14580877075295,30911.21399999999,1.0,2024-02
2024-02-06 08:00:00,2024-02-06 09:00:00,LONG,RANGE,43069.045,75605.37127999999,False,False,False,False,SL,75.54434113874593,32536.226279999995,1.0,2024-02
2024-02-04 14:00:00,2024-02-06 14:00:00,SHORT,RANGE,42873.975,42942.825000000004,False,False,False,False,TIMEOUT,-0.1608668195566327,-68.97000000000581,48.0,2024-02
2024-02-06 15:00:00,2024-02-06 16:00:00,LONG,RANGE,43244.915,82945.44172,False,False,False,False,SL,91.80368771681017,39700.42672,1.0,2024-02
2024-02-08 13:00:00,2024-02-08 14:00:00,LONG,RANGE,44984.025,101180.32886000001,False,False,False,False,SL,124.92480132669321,56196.20386000001,1.0,2024-02
2024-02-08 15:00:00,2024-02-08 16:00:00,LONG,RANGE,45432.325000000004,101180.32886000001,False,False,False,False,SL,122.7053730135977,55747.903860000006,1.0,2024-02
2024-02-08 10:00:00,2024-02-09 18:00:00,LONG,RANGE,44828.295,48194.295,True,True,True,True,TP3,4.31707074367502,1935.2692083333318,32.0,2024-02
2024-02-08 14:00:00,2024-02-09 19:00:00,LONG,RANGE,45078.015,47359.0,True,True,False,True,TRAILING_SL,3.811779607716383,1718.2745833333324,29.0,2024-02
2024-02-08 08:00:00,2024-02-10 10:00:00,LONG,TREND,44718.355,46938.0,True,True,False,True,TRAILING_SL,5.132345729920815,2295.1005833333315,50.0,2024-02
2024-02-08 09:00:00,2024-02-10 10:00:00,LONG,TREND,44692.835,46938.0,True,True,False,True,TRAILING_SL,5.1466969854713085,2300.204791666666,49.0,2024-02
2024-02-09 08:00:00,2024-02-12 08:00:00,LONG,TREND,46640.015,48113.985,True,False,False,True,TIMEOUT,3.3841081347565316,1578.3485416666667,72.0,2024-02
2024-02-11 13:00:00,2024-02-13 13:00:00,SHORT,RANGE,48058.095,49528.085,False,False,False,False,TIMEOUT,-3.059026788306939,-1470.1099999999976,48.0,2024-02
2024-02-14 08:00:00,2024-02-14 09:00:00,LONG,RANGE,50758.025,107135.42480000001,False,False,False,False,SL,111.0707120696678,56377.29980000001,1.0,2024-02
2024-02-14 09:00:00,2024-02-14 10:00:00,LONG,RANGE,51551.125,107135.42480000001,False,False,False,False,SL,107.82344672400458,55584.19980000001,1.0,2024-02
2024-02-12 15:00:00,2024-02-14 16:00:00,LONG,RANGE,49917.825000000004,51581.325,True,True,False,True,TIMEOUT,3.1947731930761494,1594.7612916666646,49.0,2024-02
2024-02-13 14:00:00,2024-02-15 14:00:00,SHORT,RANGE,48692.135,52621.335,False,False,False,False,TIMEOUT,-8.069722143011385,-3929.3199999999965,48.0,2024-02
2024-02-15 14:00:00,2024-02-15 15:00:00,LONG,TREND,52621.335,109757.071,False,False,False,False,SL,108.57884164284314,57135.636,1.0,2024-02
2024-02-14 10:00:00,2024-02-17 10:00:00,LONG,TREND,51300.025,51721.645,False,False,False,False,TIMEOUT,0.8216175333247797,421.4899999999953,72.0,2024-02
2024-02-14 13:00:00,2024-02-17 13:00:00,LONG,TREND,51786.035,51188.784999999996,False,False,False,False,TIMEOUT,-1.1535542352296468,-597.3800000000073,72.0,2024-02
2024-02-14 14:00:00,2024-02-17 14:00:00,LONG,TREND,51908.475,50841.064999999995,False,False,False,False,TIMEOUT,-2.056581319331773,-1067.5400000000034,72.0,2024-02
2024-02-17 13:00:00,2024-02-19 13:00:00,SHORT,RANGE,51188.784999999996,52150.195,False,False,False,False,TIMEOUT,-1.8783997315036949,-961.5300000000035,48.0,2024-02
2024-02-17 14:00:00,2024-02-19 14:00:00,SHORT,RANGE,50841.064999999995,52100.025,False,False,False,False,TIMEOUT,-2.476502016627713,-1259.0800000000063,48.0,2024-02
2024-02-20 13:00:00,2024-02-20 14:00:00,LONG,RANGE,52840.155,83655.13947999998,False,False,False,False,SL,58.31717276378161,30814.884479999986,1.0,2024-02
2024-02-22 14:00:00,2024-02-22 15:00:00,LONG,RANGE,51374.025,86632.91200000001,False,False,False,False,SL,68.63154483223771,35258.78700000001,1.0,2024-02
2024-02-21 09:00:00,2024-02-23 09:00:00,SHORT,RANGE,51095.075,51009.405,False,False,False,False,TIMEOUT,0.16743296687596265,85.54999999999826,48.0,2024-02
2024-02-21 14:00:00,2024-02-24 14:00:00,SHORT,TREND,50929.965,51139.325000000004,False,False,False,False,TIMEOUT,-0.4113295581491326,-209.49000000000785,72.0,2024-02
2024-02-23 15:00:00,2024-02-25 15:00:00,SHORT,RANGE,50911.085,51524.045,False,False,False,False,TIMEOUT,-1.20421711695989,-613.0799999999991,48.0,2024-02
2024-02-25 15:00:00,2024-02-25 20:00:00,SHORT,RANGE,51523.994999999995,51903.605059999994,False,False,False,False,SL,-0.736957722319473,-379.7100599999991,5.0,2024-02
2024-02-26 09:00:00,2024-02-26 15:00:00,SHORT,RANGE,50949.965,51906.84152,False,False,False,False,SL,-1.8782672765329775,-956.9765200000052,6.0,2024-02
2024-02-26 15:00:00,2024-02-27 01:00:00,LONG,RANGE,52842.345,54954.52,True,False,False,True,TRAILING_SL,3.1924680859640073,1686.9749999999972,10.0,2024-02
2024-02-27 08:00:00,2024-02-28 16:00:00,LONG,TREND,56236.015,61216.0,True,False,False,True,TRAILING_SL,5.923914298218557,3331.3733333333325,32.0,2024-02
2024-02-27 09:00:00,2024-02-28 16:00:00,LONG,TREND,56615.965000000004,61216.0,True,False,False,True,TRAILING_SL,5.548609021619014,3141.3985416666633,31.0,2024-02
2024-02-27 10:00:00,2024-02-28 16:00:00,LONG,TREND,56528.275,61216.0,True,False,False,True,TRAILING_SL,5.634779674419569,3185.2437499999987,30.0,2024-02
2024-02-27 13:00:00,2024-02-28 16:00:00,LONG,TREND,57112.315,61216.0,True,False,False,True,TRAILING_SL,5.065850289906823,2893.224374999998,27.0,2024-02
2024-02-27 14:00:00,2024-02-28 16:00:00,LONG,TREND,56976.355,61216.0,True,False,False,True,TRAILING_SL,5.197251707894144,2961.2045833333304,26.0,2024-02
2024-03-04 10:00:00,2024-03-04 17:00:00,LONG,TREND,65068.205,66262.99,True,False,False,True,TRAILING_SL,2.211187476279705,1438.7800000000047,7.0,2024-03
2024-03-04 13:00:00,2024-03-04 17:00:00,LONG,TREND,65111.235,66262.99,True,False,False,True,TRAILING_SL,2.1766827184279416,1417.2650000000056,4.0,2024-03
2024-03-04 08:00:00,2024-03-04 18:00:00,LONG,TREND,65241.105,66262.99,True,False,False,True,TRAILING_SL,2.072818968961374,1352.3300000000077,10.0,2024-03
2024-03-04 09:00:00,2024-03-04 18:00:00,LONG,TREND,65290.315,66262.99,True,False,False,True,TRAILING_SL,2.033571135320766,1327.7250000000045,9.0,2024-03
2024-03-04 14:00:00,2024-03-05 04:00:00,LONG,TREND,66169.435,67424.8,True,False,False,True,TRAILING_SL,2.22016403797313,1469.0700000000056,14.0,2024-03
2024-03-05 08:00:00,2024-03-05 16:00:00,LONG,TREND,66866.775,67527.0,True,False,False,True,TRAILING_SL,1.7519911794759144,1171.5000000000057,8.0,2024-03
2024-03-05 09:00:00,2024-03-05 16:00:00,LONG,TREND,66407.915,67527.0,True,False,False,True,TRAILING_SL,2.1095828712586537,1400.9300000000062,7.0,2024-03
2024-03-05 10:00:00,2024-03-05 16:00:00,LONG,TREND,66810.20499999999,67527.0,True,False,False,True,TRAILING_SL,1.7958109842650678,1199.7850000000094,6.0,2024-03
2024-03-05 14:00:00,2024-03-05 16:00:00,LONG,TREND,68710.435,64958.846999999994,False,False,False,False,SL,-5.460142989925771,-3751.6880000000033,2.0,2024-03
2024-03-05 13:00:00,2024-03-05 19:00:00,LONG,TREND,67770.03499999999,61258.704999999994,False,False,False,False,SL,-9.608125479055744,-6511.429999999995,6.0,2024-03
2024-03-08 14:00:00,2024-03-08 16:00:00,LONG,RANGE,68422.025,69149.0,True,False,False,True,TRAILING_SL,1.4532966541110204,994.3750000000058,2.0,2024-03
2024-03-11 10:00:00,2024-03-11 11:00:00,SHORT,TREND,71503.985,71975.62898000001,False,False,False,False,SL,-0.6597450198055508,-471.7439800000081,1.0,2024-03
2024-03-11 08:00:00,2024-03-14 08:00:00,LONG,TREND,71190.025,73321.085,True,False,False,True,TIMEOUT,2.6785953626696193,1906.8927083333424,72.0,2024-03
2024-03-11 09:00:00,2024-03-14 09:00:00,LONG,TREND,71770.025,73329.095,True,False,False,True,TIMEOUT,2.258459688892877,1620.89708333334,72.0,2024-03
2024-03-11 13:00:00,2024-03-14 12:00:00,LONG,TREND,71503.995,72515.0,True,False,False,True,TRAILING_SL,1.8836229010700807,1346.8656250000054,71.0,2024-03
2024-03-11 15:00:00,2024-03-14 12:00:00,LONG,TREND,72010.025,72515.0,True,False,False,True,TRAILING_SL,1.5190208469816149,1093.8472916666724,69.0,2024-03
2024-03-11 14:00:00,2024-03-14 14:00:00,LONG,TREND,72170.70499999999,71689.975,False,False,False,False,TIMEOUT,-0.6662814226353774,-480.85999999998137,72.0,2024-03
2024-03-18 13:00:00,2024-03-19 02:00:00,SHORT,RANGE,67552.365,66342.0,True,False,False,True,TRAILING_SL,1.8297953002829814,1236.0700000000058,13.0,2024-03
2024-03-19 09:00:00,2024-03-19 16:00:00,SHORT,TREND,64141.814999999995,63672.78,True,False,False,True,TRAILING_SL,1.6773847138563158,1075.9049999999975,7.0,2024-03
2024-03-19 08:00:00,2024-03-20 00:00:00,SHORT,TREND,63463.975,62817.0,True,False,False,True,TRAILING_SL,1.835490134363627,1164.8749999999986,16.0,2024-03
2024-03-19 10:00:00,2024-03-20 00:00:00,SHORT,TREND,63255.985,62817.0,True,False,False,True,TRAILING_SL,1.67712193557653,1060.8799999999994,14.0,2024-03
2024-03-19 13:00:00,2024-03-20 00:00:00,SHORT,TREND,63563.985,62817.0,True,False,False,True,TRAILING_SL,1.9112709815157114,1214.8799999999997,11.0,2024-03
2024-03-19 14:00:00,2024-03-20 07:00:00,SHORT,TREND,62887.975,62037.0,True,False,False,True,TRAILING_SL,2.0144948219433028,1266.8749999999986,17.0,2024-03
2024-03-22 10:00:00,2024-03-22 14:00:00,SHORT,RANGE,64656.345,63442.11,True,False,False,True,TRAILING_SL,1.9147463408270289,1238.0049999999997,4.0,2024-03
2024-03-22 13:00:00,2024-03-24 13:00:00,SHORT,RANGE,63058.585,65357.735,False,False,False,False,TIMEOUT,-3.6462442029106765,-2299.2700000000013,48.0,2024-03
2024-03-24 08:00:00,2024-03-25 00:00:00,LONG,RANGE,65244.025,66787.69,True,True,False,True,TRAILING_SL,2.4075967109631864,1570.812999999999,16.0,2024-03
2024-03-25 08:00:00,2024-03-25 17:00:00,LONG,RANGE,66938.69499999999,70304.69499999999,True,True,True,True,TP3,2.8911155199544987,1935.2750000000058,9.0,2024-03
2024-03-25 09:00:00,2024-03-25 17:00:00,LONG,RANGE,67055.985,70421.985,True,True,True,True,TP3,2.8860585673299797,1935.275000000006,8.0,2024-03
2024-03-25 10:00:00,2024-03-25 17:00:00,LONG,RANGE,66994.355,70360.355,True,True,True,True,TP3,2.888713534147774,1935.2750000000058,7.0,2024-03
2024-03-25 13:00:00,2024-03-25 21:00:00,LONG,RANGE,67984.025,70309.0,True,True,False,True,TRAILING_SL,2.5404129867274055,1727.075000000006,8.0,2024-03
2024-03-25 14:00:00,2024-03-25 21:00:00,LONG,RANGE,69377.215,70309.0,True,False,False,True,TRAILING_SL,1.5808936694850098,1096.7800000000045,7.0,2024-03
2024-03-28 14:00:00,2024-03-29 15:00:00,LONG,TREND,71537.995,69141.465,False,False,False,False,SL,-3.3501643660360703,-2396.6404166666653,25.0,2024-03
2024-03-27 15:00:00,2024-03-30 15:00:00,SHORT,TREND,68873.975,70000.015,False,False,False,False,TIMEOUT,-1.6351168928466715,-1126.1699999999935,72.0,2024-03
2024-03-29 14:00:00,2024-03-31 14:00:00,SHORT,RANGE,70061.80500000001,70535.50499999999,False,False,False,False,TIMEOUT,-0.6762885997584311,-473.8199999999826,48.0,2024-03
2024-04-01 08:00:00,2024-04-01 18:00:00,SHORT,RANGE,69388.615,68903.86,True,False,False,True,TRAILING_SL,1.2585133742761767,873.2650000000053,10.0,2024-04
2024-04-01 09:00:00,2024-04-01 18:00:00,SHORT,RANGE,69394.975,68903.86,True,False,False,True,TRAILING_SL,1.2629804967866989,876.4450000000056,9.0,2024-04
2024-04-01 14:00:00,2024-04-02 03:00:00,SHORT,RANGE,68906.04500000001,66841.0,True,True,False,True,TRAILING_SL,2.4309753955549285,1675.0890000000074,13.0,2024-04
2024-04-01 15:00:00,2024-04-02 03:00:00,SHORT,RANGE,68237.125,66841.0,True,True,False,True,TRAILING_SL,2.2587484452195263,1541.3050000000046,12.0,2024-04
2024-04-02 08:00:00,2024-04-02 18:00:00,SHORT,TREND,66239.99500000001,65812.0,True,False,False,True,TRAILING_SL,1.5932745767870364,1055.385000000004,10.0,2024-04
2024-04-03 14:00:00,2024-04-04 04:00:00,LONG,RANGE,66627.95499999999,65407.008879999994,False,False,False,False,SL,-1.8326333443672305,-1221.0461199999932,14.0,2024-04
2024-04-04 13:00:00,2024-04-04 19:00:00,LONG,RANGE,67242.17499999999,68468.91,True,False,False,True,TRAILING_SL,1.850408616318569,1244.2550000000106,6.0,2024-04
2024-04-02 09:00:00,2024-04-05 09:00:00,SHORT,TREND,66080.71500000001,66806.00499999999,False,False,False,False,TIMEOUT,-1.0977786786961656,-725.4199999999792,72.0,2024-04
2024-04-02 10:00:00,2024-04-05 10:00:00,SHORT,TREND,65983.975,67034.67499999999,False,False,False,False,TIMEOUT,-1.5925533434443473,-1050.8299999999824,72.0,2024-04
2024-04-02 13:00:00,2024-04-05 13:00:00,SHORT,TREND,65224.174999999996,67500.025,False,False,False,False,TIMEOUT,-3.489473036646303,-2275.9799999999987,72.0,2024-04
2024-04-02 14:00:00,2024-04-05 14:00:00,SHORT,TREND,65702.285,68139.415,False,False,False,False,TIMEOUT,-3.7095513496980965,-2437.25999999999,72.0,2024-04
2024-04-09 13:00:00,2024-04-10 02:00:00,SHORT,TREND,69927.975,69472.0,True,False,False,True,TRAILING_SL,1.5292520625686725,1069.3750000000057,13.0,2024-04
2024-04-08 08:00:00,2024-04-11 08:00:00,LONG,TREND,71968.025,71039.365,False,False,False,False,TIMEOUT,-1.2905592448868635,-928.789999999989,72.0,2024-04
2024-04-08 09:00:00,2024-04-11 09:00:00,LONG,TREND,72197.275,70603.975,False,False,False,False,TIMEOUT,-2.2070500583297474,-1593.429999999988,72.0,2024-04
2024-04-08 10:00:00,2024-04-11 10:00:00,LONG,TREND,72324.00499999999,70459.96500000001,False,False,False,False,TIMEOUT,-2.577525954211163,-1864.1699999999792,72.0,2024-04
2024-04-12 13:00:00,2024-04-12 18:00:00,SHORT,RANGE,69887.975,65927.86,True,True,False,True,TRAILING_SL,2.939136525274921,2054.1030000000055,5.0,2024-04
2024-04-12 14:00:00,2024-04-12 18:00:00,SHORT,RANGE,69269.985,65927.86,True,False,False,True,TRAILING_SL,3.3231564868968904,2301.950000000003,4.0,2024-04
2024-04-17 14:00:00,2024-04-17 16:00:00,SHORT,RANGE,61279.635,60519.16,True,False,False,True,TRAILING_SL,1.6500179872154892,1011.1249999999986,2.0,2024-04
2024-04-18 13:00:00,2024-04-18 17:00:00,LONG,RANGE,62810.025,63276.09,True,False,False,True,TRAILING_SL,1.3754492216807694,863.9199999999968,4.0,2024-04
2024-04-18 14:00:00,2024-04-19 01:00:00,LONG,RANGE,63816.595,60681.7683,False,False,False,False,SL,-4.912400450071016,-3134.9266999999977,11.0,2024-04
2024-04-17 15:00:00,2024-04-19 06:00:00,SHORT,RANGE,60304.924999999996,64563.473999999995,False,False,False,False,SL,-7.061886321888303,-4258.665249999999,39.0,2024-04
2024-04-19 08:00:00,2024-04-21 08:00:00,LONG,RANGE,64639.045,64926.805,False,False,False,False,TIMEOUT,0.44499419816614255,287.64000000000203,48.0,2024-04
2024-04-19 09:00:00,2024-04-21 09:00:00,LONG,RANGE,64775.955,64900.295,False,False,False,False,TIMEOUT,0.19176868947744036,124.2199999999965,48.0,2024-04
2024-04-19 10:00:00,2024-04-21 10:00:00,LONG,RANGE,64777.725,64954.485,False,False,False,False,TIMEOUT,0.27268632851802377,176.64000000000203,48.0,2024-04
2024-04-20 15:00:00,2024-04-22 12:00:00,LONG,RANGE,64808.375,65638.8,True,False,False,True,TRAILING_SL,1.6141171955013598,1046.0831250000044,45.0,2024-04
2024-04-22 08:00:00,2024-04-23 04:00:00,LONG,RANGE,65961.61499999999,66391.35,True,False,False,True,TRAILING_SL,1.282192681304135,845.7550000000105,20.0,2024-04
2024-04-22 09:00:00,2024-04-23 04:00:00,LONG,RANGE,65938.025,66391.35,True,False,False,True,TRAILING_SL,1.3005394080274755,857.5500000000087,19.0,2024-04
2024-04-22 10:00:00,2024-04-24 10:00:00,LONG,RANGE,66048.20499999999,66432.225,False,False,False,False,TIMEOUT,0.5812421397372097,383.9000000000186,48.0,2024-04
2024-04-22 13:00:00,2024-04-24 13:00:00,LONG,RANGE,66114.025,66054.96500000001,False,False,False,False,TIMEOUT,-0.08951202108778453,-59.179999999983124,48.0,2024-04
2024-04-22 14:00:00,2024-04-24 14:00:00,LONG,RANGE,66031.795,65234.825,False,False,False,False,TIMEOUT,-1.2071305951928175,-797.090000000001,48.0,2024-04
2024-04-23 13:00:00,2024-04-24 14:00:00,LONG,RANGE,66509.31499999999,65634.30338,False,False,False,False,SL,-1.3157886781222405,-875.1220366666569,25.0,2024-04
2024-04-23 15:00:00,2024-04-24 18:00:00,SHORT,RANGE,66419.535,64911.15,True,False,False,True,TRAILING_SL,2.08534187268851,1385.0743750000004,27.0,2024-04
2024-04-24 13:00:00,2024-04-24 18:00:00,SHORT,RANGE,66054.96500000001,64911.15,True,False,False,True,TRAILING_SL,1.820900215449367,1202.7950000000042,5.0,2024-04
2024-04-24 14:00:00,2024-04-24 21:00:00,SHORT,RANGE,65234.825,64447.06,True,False,False,True,TRAILING_SL,1.5708940738324952,1024.7699999999988,7.0,2024-04
2024-04-24 15:00:00,2024-04-25 12:00:00,SHORT,RANGE,64610.085,64108.03,True,False,False,True,TRAILING_SL,1.364980405148824,881.9149999999995,21.0,2024-04
2024-04-25 10:00:00,2024-04-25 18:00:00,SHORT,RANGE,63461.985,64870.92794,False,False,False,False,SL,-2.2202944644734965,-1409.0429400000007,8.0,2024-04
2024-04-26 14:00:00,2024-04-27 02:00:00,SHORT,RANGE,63854.135,63232.24,True,False,False,True,TRAILING_SL,1.4749788717676644,941.8350000000013,12.0,2024-04
2024-04-25 08:00:00,2024-04-28 08:00:00,SHORT,TREND,63948.755,63710.005000000005,False,False,False,False,TIMEOUT,0.37314252638693707,238.61999999999273,72.0,2024-04
2024-04-25 09:00:00,2024-04-28 09:00:00,SHORT,TREND,63965.994999999995,63759.355,False,False,False,False,TIMEOUT,0.3228434107841083,206.50999999999215,72.0,2024-04
2024-04-25 13:00:00,2024-04-28 13:00:00,SHORT,TREND,63428.945,63775.455,False,False,False,False,TIMEOUT,-0.5465012858088717,-346.64000000000203,72.0,2024-04
2024-04-29 13:00:00,2024-04-29 14:00:00,SHORT,TREND,62013.975,62890.344679999995,False,False,False,False,SL,-1.413342202301975,-876.4696799999962,1.0,2024-04
2024-04-29 10:00:00,2024-04-30 00:00:00,SHORT,TREND,62388.945,64434.344999999994,False,False,False,False,SL,-3.2786257244773,-2045.4999999999943,14.0,2024-04
2024-04-30 08:00:00,2024-04-30 19:00:00,SHORT,RANGE,61919.295,60032.6,True,False,False,True,TRAILING_SL,2.542398132924477,1574.2349999999992,11.0,2024-04
2024-04-30 09:00:00,2024-04-30 19:00:00,SHORT,RANGE,61687.985,60032.6,True,False,False,True,TRAILING_SL,2.364447468984439,1458.5800000000004,10.0,2024-04
2024-04-30 10:00:00,2024-04-30 19:00:00,SHORT,RANGE,61782.165,60032.6,True,False,False,True,TRAILING_SL,2.437062540621554,1505.6700000000003,9.0,2024-04
2024-04-30 14:00:00,2024-04-30 22:00:00,SHORT,TREND,61247.845,60453.6,True,False,False,True,TRAILING_SL,2.0221282887585685,1238.5100000000004,8.0,2024-04
2024-04-30 13:00:00,2024-05-01 11:00:00,SHORT,TREND,60820.545,57814.82,True,True,False,True,TRAILING_SL,4.032066795849985,2452.3249999999985,22.0,2024-05
2024-05-03 13:00:00,2024-05-03 21:00:00,LONG,RANGE,61689.965000000004,62361.97,True,False,False,True,TRAILING_SL,1.567337572650589,966.8899999999979,8.0,2024-05
2024-05-01 08:00:00,2024-05-04 08:00:00,SHORT,TREND,57169.665,63160.975,False,False,False,False,TIMEOUT,-10.480103390495637,-5991.439999999998,72.0,2024-05
2024-05-04 10:00:00,2024-05-06 10:00:00,LONG,RANGE,64420.935000000005,64007.145,False,False,False,False,TIMEOUT,-0.6425085261491597,-413.91000000000815,48.0,2024-05
2024-05-06 08:00:00,2024-05-06 12:00:00,LONG,TREND,65143.065,63576.93636,False,False,False,False,SL,-2.4042906792918055,-1566.2286400000023,4.0,2024-05
2024-05-06 13:00:00,2024-05-06 14:00:00,LONG,TREND,63870.025,63217.19728,False,False,False,False,SL,-1.0222756606091843,-652.9277200000012,1.0,2024-05
2024-05-05 15:00:00,2024-05-06 15:00:00,LONG,TREND,64428.675,62993.10636,False,False,False,False,SL,-2.2283069456263145,-1435.6686400000049,24.0,2024-05
2024-05-07 14:00:00,2024-05-07 18:00:00,LONG,RANGE,64024.495,62966.599480000004,False,False,False,False,SL,-1.652485536980804,-1057.9955199999981,4.0,2024-05
2024-05-07 08:00:00,2024-05-07 23:00:00,LONG,RANGE,64232.025,62706.9598,False,False,False,False,SL,-2.3744622717406223,-1525.1652000000047,15.0,2024-05
2024-05-08 08:00:00,2024-05-09 03:00:00,SHORT,RANGE,62375.965,61729.0,True,False,False,True,TRAILING_SL,1.530028433227442,954.3699999999976,19.0,2024-05
2024-05-08 09:00:00,2024-05-09 03:00:00,SHORT,RANGE,62301.985,61729.0,True,False,False,True,TRAILING_SL,1.4724731483274565,917.3799999999997,18.0,2024-05
2024-05-08 10:00:00,2024-05-09 03:00:00,SHORT,RANGE,62450.025,61729.0,True,False,False,True,TRAILING_SL,1.5875093724942464,991.4,17.0,2024-05
2024-05-08 13:00:00,2024-05-09 03:00:00,SHORT,RANGE,62447.585,61729.0,True,False,False,True,TRAILING_SL,1.5856177624803247,990.1799999999988,14.0,2024-05
2024-05-08 14:00:00,2024-05-09 03:00:00,SHORT,RANGE,62559.985,61729.0,True,False,False,True,TRAILING_SL,1.6726027028299313,1046.3799999999994,13.0,2024-05
